vessel_id,idle_hours,fuel_cost_per_hour_usd,co2_emission_kg_per_hour,total_delay_cost_usd
VSL102068,0.7111652887298394,4467.532411921931,1234.0632355832715,100101.73081529899
VSL102069,38.64154080979813,2766.826626157651,678.9403220598828,33818.26481288261
VSL102070,20.947783698371154,4216.697982361446,287.04138306104306,30341.527893201932
VSL102071,14.298921629489238,1224.5638366312082,1363.0602141854633,97300.94681961731
VSL102072,21.097240028962574,1929.7560566015345,1096.19345644068,59322.598912870555
VSL102073,16.695330299447974,3831.8824258102386,264.5334803321338,156160.60657387067
VSL102074,12.519764854281307,1252.8236354559835,1422.4133369701958,7673.512930695957
VSL102075,40.43844661631965,3976.31101054286,341.98528115154386,104855.68125391612
VSL102076,5.887047156620715,3543.8372381716677,1094.4587558306678,165979.75198274734
VSL102077,9.240126409654525,4302.123747382322,317.82087946466595,81660.17521817751
VSL102078,22.83789841921246,2798.169733344132,611.375231519122,145335.67566363647
VSL102079,42.191437353560616,4096.2620509572425,445.2502296500394,197458.52401730765
VSL102080,11.531217657347513,1812.8746678241064,1266.0652112982623,46423.21584655171
VSL102081,0.6147211708330662,3530.4681605412734,862.3009546274571,47927.77579311699
VSL102082,20.996843893427062,3043.954838682,576.040224613462,84629.30740526012
VSL102083,41.08339400108568,4759.009325348715,1476.9401628954897,94566.313949215
VSL102084,30.16416398152602,2126.840731712895,1319.8081256925968,89377.69280677136
VSL102085,1.172095987053872,818.1158067887969,1405.2206514238515,60805.32716350244
VSL102086,45.049917609594104,1785.4401500679733,1386.4823488366214,78232.19582857782
VSL102087,16.531925691032335,4977.416585242899,1090.415274013079,198893.71963130715
VSL102088,4.197570142161554,3730.269361054687,281.465698228189,15412.00508288964
VSL102089,17.931668833170438,4139.141165229868,915.3727180480191,98396.21656078078
VSL102090,11.955733430189241,1790.9577422775067,584.7176478227699,157023.22724714788
VSL102091,12.834280021634116,1349.839419537238,978.3954563983029,171536.48039848232
VSL102092,18.41810201594062,2259.137034583129,651.5988070455124,38410.65895194736
VSL102093,6.212110821720454,4095.558722934337,601.4179138465031,172474.43086386524
VSL102094,16.5998292488893,2176.4916502269093,343.2470710082472,143867.1719467848
VSL102095,8.603583617393985,4804.877039071332,1394.3055171557226,94425.49601305427
VSL102096,16.148519494721306,1322.4133317628177,699.5690000815582,157832.54606066595
VSL102097,31.397691894208272,1004.341440210753,1179.9995306457781,14764.264350524858
VSL102098,10.036948601545014,1437.1169819485133,368.5092230936983,50978.801096579984
VSL102099,0.8210478968897146,1564.7626718801002,1393.0004042864623,48880.257556605
VSL102100,47.594774257813306,3219.559295348344,1419.4145507854664,85019.04291005708
VSL102101,32.52066903632871,2625.280783008975,699.3109327198508,41679.718467980754
VSL102102,41.76479475612197,4111.479118799858,1264.8290657645402,155946.0129775715
VSL102103,35.30081387593993,4873.049410930417,1124.8288397940423,12026.255195103466
VSL102104,20.17998205480945,1530.7295278178624,1433.7029934442623,110726.55895914618
VSL102105,46.801580308894316,1602.5287853040027,434.4008771825206,8303.870114955023
VSL102106,28.171143885036493,2700.7872577830867,1317.8163024388978,70232.00897459214
VSL102107,5.49774492247017,2202.3985446303027,1426.8341463406807,53672.521840584974
VSL102108,29.847071037126007,860.2299153098658,852.099980388239,20211.09625674646
VSL102109,37.815487393827,4540.024425361599,1475.1070675893402,140581.31321022683
VSL102110,36.564002928714004,1445.8905784825238,1114.1202268344753,118859.95698375179
VSL102111,40.65068290324193,3011.2378190993036,1338.7400287905507,130535.55359311357
VSL102112,43.230621924336845,2900.8563189678675,306.78559677616806,199354.33225985017
VSL102113,10.241267205673575,2733.318055908566,948.7491601229646,135660.35476725
VSL102114,19.746696699290446,3570.8864295759563,1408.2322778403397,138820.36106954407
VSL102115,22.794645954317524,1679.8967220763006,1472.0629521400328,93840.43020101641
VSL102116,12.747122682256212,2862.8440555276147,710.5059891265772,111053.74021050963
VSL102117,46.96707293969334,2417.2632807013515,1253.9477743493342,85024.9725191764
VSL102118,7.954978878385443,4633.90116616942,220.5839346222616,61673.01866737123
VSL102119,2.6223696836791532,2107.287738498466,642.2074467009444,120280.66177278328
VSL102120,2.5293994924703096,1621.984414410122,450.4722556686704,158806.90562852906
VSL102121,11.634883637649196,2181.3189746046373,406.7537450039302,191135.47054659974
VSL102122,6.6519205525856755,839.1013521129256,643.5774543591999,81762.11792497154
VSL102123,26.36084468490253,3271.8511095086733,539.9908342734632,154726.29729994765
VSL102124,17.90124839162384,2496.636775245728,1201.4852356301053,74029.08816573498
VSL102125,14.495831112130318,3751.6798330842867,734.7757970869626,138685.89688690298
VSL102126,41.53625763905609,1855.7151318329227,880.0684612944467,95253.95141426039
VSL102127,44.02145974873949,895.0152778952069,1090.8627247153092,172890.03462251372
VSL102128,35.552888742140446,3172.066608608553,318.896793372851,28385.476046898795
VSL102129,3.8532644318712244,958.7141252086012,403.8748659657955,7701.81790370834
VSL102130,16.89908655032846,3649.858294927251,987.5578413676363,181139.7243456403
VSL102131,16.986997545664593,2890.854678720644,953.6250946999066,51910.54461830851
VSL102132,40.08270861696104,1904.6658777288628,624.6182443748473,64674.95423541876
VSL102133,5.651510012853896,4896.391916518832,1153.107694028959,14500.032653217177
VSL102134,15.616619434641954,4666.546100351963,1362.0490827259398,194362.62491545227
VSL102135,20.727643493196954,985.3546015005388,1034.5705332433831,153967.91279356842
VSL102136,15.185746135517709,4100.804070428564,467.7772691232444,96873.05832909487
VSL102137,13.111054258076756,1493.1122464694595,968.4546085476069,117092.67790084286
VSL102138,43.8256026135007,4904.302789462654,1019.2244527550588,70505.34800814255
VSL102139,47.60338953140792,2989.5672797997963,1174.1866070089577,198568.40220494766
VSL102140,17.836738203312244,1877.3059840349956,413.2076541424467,167171.73447268645
VSL102141,6.9653250728857365,3616.3296345803356,736.9844073049948,19425.458667724182
VSL102142,27.21763173866988,4279.135411865612,1254.6309314071345,148667.69223804053
VSL102143,21.61168660145966,3308.726552321139,1431.9851852908541,20602.004330517542
VSL102144,43.18746755243928,868.325514113952,1315.2827337226386,196251.22289836977
VSL102145,19.548963019019062,1011.1082469127647,250.88199208247812,48503.54325274223
VSL102146,39.30523065418552,4944.6795913251035,537.0557010973589,199781.62620188604
VSL102147,30.981843054268428,4114.508402671985,204.06377571544226,118167.1518205674
VSL102148,39.21189000955506,1456.9431946479122,573.1914776609312,128720.47189141958
VSL102149,28.044438094955552,2088.9215195143142,764.089404967418,64573.96805979177
VSL102150,17.47259511022505,4807.758317945014,221.12739914706916,141640.73536519383
VSL102151,0.8254392186796196,907.0954569182081,540.5295997941312,66646.78005665354
VSL102152,34.49293808528535,4723.771888457553,796.6279035277912,72089.04239153021
VSL102153,32.72625562994831,2837.666012923991,1246.6211822464525,118822.61945610745
VSL102154,31.827254178795627,1276.539019431813,551.0912793957693,162157.21439135692
VSL102155,11.911215569316486,2743.8375417553943,475.09462807593957,177002.0312253746
VSL102156,41.187027534484315,3319.7281990815227,1292.3629647193357,156595.93647822956
VSL102157,37.80157940085606,3869.398553029388,510.68403010539134,37945.46633846034
VSL102158,19.196670830329047,3793.16857159962,436.855574578207,27534.406665468312
VSL102159,37.84289137087486,2128.9086231905685,348.07599146454845,118220.5874547691
VSL102160,44.12494223409493,2265.985110486132,324.18287298531914,188578.76681752366
VSL102161,7.749950034996443,1835.746272593435,991.5144379146735,102551.10187456322
VSL102162,11.097404305971128,4359.96914290638,834.4396128543027,124676.060413438
VSL102163,29.50347719793726,2335.420347640028,377.21046902919886,63582.745578906484
VSL102164,17.45236822238072,3505.9724358585727,1313.0758395133432,5579.586333843005
VSL102165,16.887855470596378,3096.316304626806,568.3588168738755,76118.67399939481
VSL102166,25.131701419913433,1423.377932775059,600.9675747428655,10257.980005313051
VSL102167,32.00166056642736,2149.9766819099477,269.621924881524,88208.60550427336
VSL102168,3.3108371806038974,4528.038784635053,687.7185069174552,21548.688676647944
VSL102169,12.348702846176053,2666.9229899592137,1046.3861414302962,177193.52056123063
VSL102170,20.72181243126534,1526.7028482731284,801.4421169430088,119003.67736471815
VSL102171,11.329920133382506,2076.7768042304588,958.398994249341,186761.9470612522
VSL102172,4.229983846253271,959.5808978947842,1007.9042048434187,50523.87968244478
VSL102173,7.247124383760443,2340.1170518322365,1053.6368961832275,24552.852622300907
VSL102174,39.737499087126565,3637.984875946138,725.8398465285544,87279.0349010836
VSL102175,18.445180149387088,4613.174349877227,606.6324772140633,62876.96175716746
VSL102176,18.489963627040318,2241.7557309276085,766.5833937855914,6492.526793178328
VSL102177,14.821906105619442,3015.541269946619,1008.8618418741111,17149.56309030172
VSL102178,16.855781110112055,3781.46607413115,1056.116939142705,142720.71588297078
VSL102179,12.228073760381543,3054.1408863777765,1185.4926917944372,62908.31258039608
VSL102180,23.638998250288466,4927.984599979671,334.2768608999445,193204.71921448762
VSL102181,20.485191208191814,2197.7696143752373,240.73046513846796,37782.142670835296
VSL102182,27.62444572597792,4747.128337930066,1064.173914946639,61003.374096504944
VSL102183,2.2364788111874176,2835.5544823368796,1266.7113575086448,167082.45992343852
VSL102184,4.52756261252765,2537.4019812330553,1425.0734285199312,146593.5258341689
VSL102185,5.309738567833321,4922.393033972623,732.9324428532875,18819.621323419015
VSL102186,42.85803695667211,907.7031089514446,770.0586006684206,63880.07732523772
VSL102187,31.47627324089983,2262.4286143741056,777.5430038526027,69597.98017981135
VSL102188,16.21542637835182,4993.101439091899,1403.5445724437473,40860.942059848865
VSL102189,41.981917926668714,4535.302933376222,1496.2969113381764,109381.96251585228
VSL102190,42.714751464144896,4888.628268829779,1459.8753546098515,56146.05437667029
VSL102191,36.3796001393655,4077.209102461117,1444.678750035679,121404.11077631963
VSL102192,30.086664545552225,992.0401491289579,447.88830113825315,59126.19444310809
VSL102193,7.524635243833922,2905.1284059870286,919.9434461463392,91533.40789218414
VSL102194,13.546268596219162,2466.9073789425943,905.3269833265483,103309.82347457604
VSL102195,12.62036544739107,4974.379961474727,225.99982329132038,77389.67910863976
VSL102196,41.84078070806002,4128.71247550786,807.8581066373388,152277.68708239996
VSL102197,12.08270407474644,2539.795655581499,688.2244761679078,144792.91817329646
VSL102198,33.45016350553192,3115.410581671098,1188.1886428535317,86068.31105402602
VSL102199,25.882054157175823,1980.9799285458228,728.1186482007719,165588.06457404562
VSL102200,11.977861795274464,3696.8693378296944,992.3305900706191,94493.19899516462
VSL102201,37.338257789104354,4270.407705241058,959.6461646823774,188925.8744287236
VSL102202,47.04786940420266,4920.919675870154,1198.8210374956807,14810.277355131491
VSL102203,18.85662255369053,3188.1589618814473,1323.7553527671073,43144.84711367397
VSL102204,44.45585567486811,2224.7204574906764,534.41811984726,122815.05294965647
VSL102205,33.37028060809943,1800.9225239817974,1460.1879267743486,99919.0078028561
VSL102206,26.65849813109825,2387.64752913144,348.161395814333,41812.843811566716
VSL102207,29.908602141275153,2555.6404146841123,730.8008066875442,153473.6384710133
VSL102208,3.3151813227849427,1491.8631784726283,1227.3936606711043,44072.46737186467
VSL102209,2.7338856067740096,2851.2742398694922,556.9520482825469,100942.80355266757
VSL102210,30.789969236800722,1346.5017142607367,683.6597524520537,32839.11195559916
VSL102211,38.529936312456705,4276.441723960487,1231.9422376683644,117544.43398264582
VSL102212,45.5254190340395,2390.9541384557556,457.03797572159857,163880.1890512991
VSL102213,36.44197707044276,4621.832274210074,730.4563833320236,120705.56267875536
VSL102214,29.828263219498268,1175.5559222707843,1202.0807766393423,192682.0299782281
VSL102215,6.783646798101859,1209.753142655784,899.2176742815268,165414.27843438878
VSL102216,12.630532405567784,3861.7469725100323,345.2991343979427,68798.88513564329
VSL102217,4.143986270305181,3701.9378653121553,857.8852622025449,173257.71402981906
VSL102218,17.31599614399785,2869.1424401550003,457.3966919543771,71395.34679541054
VSL102219,30.77339140984263,2321.0306520628005,1420.4867359120508,151489.64302278848
VSL102220,6.272384682244013,3080.982326846502,965.8380498294518,70604.40001762916
VSL102221,9.56237814770753,3043.898480733649,1033.7453707448824,195359.67863041544
VSL102222,21.092149429869583,945.2121927390901,665.6686769733035,118669.44497062647
VSL102223,34.87817360760961,3900.9838408699925,704.8080263188571,174269.7689109923
VSL102224,21.881826371333517,3257.7450050681814,1385.311190720813,71077.2019015227
VSL102225,47.95118505167648,2435.412561055363,389.8418294943168,114841.72586902363
VSL102226,14.179438395465779,4095.128537943833,1046.946445408943,62715.16092921724
VSL102227,33.84300031725792,2079.8532990711747,288.1884087244629,155933.01931018423
VSL102228,36.136054449891404,1599.5453695551737,1024.610567964074,100099.37137202715
VSL102229,47.99971989909463,1167.4842209720769,1486.5705557463425,112578.42350965373
VSL102230,29.246462610276808,3478.22205762478,657.8295539108254,33550.92379437505
VSL102231,36.19448914907653,2494.0593813208834,376.65063332649197,170980.82767866587
VSL102232,24.90002498514425,4202.220853547168,609.2029487822921,14301.406223223605
VSL102233,25.200077567542245,2446.518833189313,1384.0478087777235,131636.26053811496
VSL102234,27.15188952298532,1842.9797948608177,845.3415470698512,91744.28755916136
VSL102235,37.40552800634534,4534.269353372784,1246.8227172838576,150611.7851971576
VSL102236,9.962540671533052,3951.18685372866,1417.9578805348722,65135.68863310024
VSL102237,24.98223863070838,1555.8239036551345,982.83119186494,69925.51091292781
VSL102238,25.666861227120915,2003.937109904886,651.2559925041983,178429.47332294667
VSL102239,40.98305929530754,3030.0142260917005,297.48504306057225,23948.620534653375
VSL102240,25.59123930636534,4960.961402414093,1187.977962938794,179924.87921887313
VSL102241,43.98869636867636,2782.64340893844,581.4384488725307,173385.23866751828
VSL102242,46.51824299163992,2673.3311297969867,843.8299877454755,93932.83483644969
VSL102243,45.2280820210486,1988.626407850278,684.2037226551779,40938.77171130645
VSL102244,46.39008306182609,2244.3422482723963,227.58616712509652,157687.98321811823
VSL102245,36.66438932672289,2002.4601770911704,525.0237423852252,146477.65875771292
VSL102246,22.513811844483506,2856.845032429596,1479.366298776471,62482.32504974053
VSL102247,15.262447187897672,4560.072780813717,527.1369714366913,38044.79064722945
VSL102248,38.25579160591636,4767.303288881696,304.2690103631446,65881.64205460303
VSL102249,31.434816152642284,3411.2153798843624,424.97029178174057,51367.87882824245
VSL102250,36.70721712987432,2629.8945682420695,978.0236092758064,38186.82474501257
VSL102251,45.20173879162515,1451.796265767908,1343.9994075822806,114819.1971584073
VSL102252,4.074828246202738,3239.361818519725,538.6293114735092,61381.07427526513
VSL102253,47.125652480454605,3510.9745567165623,402.9806534144319,146162.97798846124
VSL102254,0.45226450086543224,2356.31291313371,914.4702661162135,187843.80366673082
VSL102255,32.799888264947626,4980.756285494749,360.6070606273132,25941.325095913748
VSL102256,7.6698660813730175,3359.160012761738,1493.7063328055394,49225.35405109394
VSL102257,39.69733836390481,2537.932439877479,495.7609432897684,135847.2032921985
VSL102258,4.024167345301684,3471.4145792032205,892.6582375006276,175801.51142556552
VSL102259,44.94871649808407,3600.1024305141655,509.23808400911633,74199.65340933627
VSL102260,34.80050943917989,3500.7941253420463,727.9832053931003,71031.40725790612
VSL102261,7.709928451036932,4064.9120242091835,351.96288466443104,21236.44998585878
VSL102262,8.909761771137765,1935.7973912439431,501.5834692836866,99144.14801789325
VSL102263,6.954077307448719,1824.3339619417377,645.3441500677025,131327.62571472453
VSL102264,1.993519694816813,2645.4140090898427,1216.6740209248564,118055.83555102481
VSL102265,7.567493013630141,3219.407129513978,1377.4795743560162,175070.55955449786
VSL102266,31.39092659577477,2228.862904851203,649.634389095286,115091.312915689
VSL102267,43.00404286517967,2228.3775510666264,1041.0095480702876,120795.53031910397
VSL102268,18.488697865178708,4070.0813773651107,414.01361882483343,183156.70325703797
VSL102269,11.655293291930347,1411.9841358101557,1175.1845928277153,194820.36153857695
VSL102270,29.07233671091247,2770.471595707553,594.1655200965163,142711.818479237
VSL102271,43.491320874192695,2427.8872991679127,486.2965992781731,20518.45760411666
VSL102272,26.874347619986075,4854.108020647514,217.13561807826022,39690.442275160225
VSL102273,36.82875541494175,3492.032842976349,1391.5402493193858,11961.81971580466
VSL102274,22.020703274032897,4197.365623912906,1081.3556736912208,113271.24606679312
VSL102275,24.826476399395194,2772.93956094667,643.7192431480582,93244.71518318319
VSL102276,14.64935609503715,2904.5295633135715,925.5161601272176,25923.186917631512
VSL102277,32.05007351180377,1475.63413319552,1307.1857217384002,29984.888027167348
VSL102278,3.7463816068053557,4566.429693411546,1295.6061106338652,168661.58718967627
VSL102279,22.38071636486287,2646.5623469416814,1316.4156609355882,31019.91694598925
VSL102280,44.54633820066048,4125.565364635595,857.8790939578627,120426.51567791085
VSL102281,11.647105800610236,806.6257411240773,1141.4659960435104,151826.21951388844
VSL102282,41.18111421045492,2979.399584884657,1290.286951910523,106599.17030808552
VSL102283,22.295640486872355,2591.7547307264267,924.576793716621,101625.30269959383
VSL102284,27.791093057359944,1983.1645089519188,915.1419531966447,152605.70657847336
VSL102285,46.54406717918832,2499.3683851033156,1233.9149154283073,54804.127423496655
VSL102286,45.740671037662814,2128.848330777828,902.1755226337266,53021.94174639694
VSL102287,26.2908712321022,4371.9833958099025,874.7803738247176,138842.92232929883
VSL102288,11.440570208996402,1687.1351493138673,1056.2157114433662,159340.50781324352
VSL102289,37.71941804668693,4739.4166564390525,1249.8575657180863,95158.85463994616
VSL102290,44.75739953945452,2297.8996383370854,1253.1260231432348,9965.898021511279
VSL102291,22.34566873264088,3280.3402625479266,1248.768923560067,94238.12816727866
VSL102292,0.15842321180482877,4912.299213162551,1353.6070316570404,92968.80416247618
VSL102293,43.85312279471258,4394.126862149704,579.1990802547127,36721.537858136115
VSL102294,31.82714992824462,2029.0484543277453,639.8807665313336,65678.90025705939
VSL102295,31.133457785264895,846.5995298045272,557.6498691485752,6282.45923782196
VSL102296,23.79101995827758,3452.55508040862,404.54762247169583,95443.41295424031
VSL102297,36.48140168626748,829.6968438776067,1067.1342820203713,151058.8940977603
VSL102298,41.666264655476766,1293.2857070018858,1006.0208864583459,125653.13274713494
VSL102299,6.776861946642493,4892.815192992368,492.95599165019917,139335.8381184382
VSL102300,25.860547667658118,4695.367938821203,969.2353906577813,57252.91343032481
VSL102301,4.621656690074515,1853.996563496915,1047.5230310880497,42686.77002678965
VSL102302,39.45487976051202,1850.7866270315128,1339.4486451322189,56732.5915437663
VSL102303,26.535431182504578,2976.1303321363857,1182.877617729499,107758.35752626878
VSL102304,42.02354877118509,1159.0562379624475,536.7901603958896,102537.14592471857
VSL102305,4.494675964251755,4487.07555264643,862.2096794693499,92582.98883105695
VSL102306,10.39405608341526,1096.7107934988378,673.0315546641028,74114.02028869718
VSL102307,43.924965805475885,905.339129988517,1178.9863766393742,116315.09374118986
VSL102308,25.053640964869587,4044.7650449751695,1452.8579272780298,168806.86414919235
VSL102309,37.37483144971498,2782.9436052006595,1306.1938712326948,128251.23974378347
VSL102310,30.455021094047005,844.286173674216,772.6709846089042,141499.80197865132
VSL102311,34.41334880090243,2689.6962276266067,362.05106396258753,32390.955849869075
VSL102312,33.51788057609126,3897.88887609296,1158.0751259677018,78966.08278360056
VSL102313,33.98402695780829,3176.174522959011,1164.8435587107383,69465.84015380821
VSL102314,8.84124267374281,4023.5149485455063,1015.3184874737481,96676.51493524043
VSL102315,40.51342384961376,2985.5798376531743,1004.6618782567165,91029.00239202629
VSL102316,16.535671787654763,3728.1250173440903,716.1244768283955,45399.31378290829
VSL102317,27.78126309334531,4947.28219690657,1458.6582345538327,69301.17096020852
VSL102318,23.125271331985218,1404.5432495933815,1354.447800048757,23001.895954918342
VSL102319,12.827056429037505,3816.8552201705756,653.0278472527693,32710.348208483952
VSL102320,20.424378189356744,4386.0866408971415,1230.0757382920733,6544.979144927747
VSL102321,9.80125100048448,2700.948894470258,208.73770099524833,161548.4513114312
VSL102322,31.95635241792334,4063.3093000182016,1425.0109565700739,16385.55756586568
VSL102323,27.525535861826317,3533.847159659973,1227.0840006123003,106510.12900391826
VSL102324,8.293642979041886,3303.8854800866575,1171.064353030788,60393.9082859265
VSL102325,8.306668232070562,4017.7344380586856,438.3268951952605,186336.63675386886
VSL102326,26.694396965662285,2309.991143559685,1310.2374944659582,134582.3541527501
VSL102327,17.73355484976505,1180.250047350942,1333.4531009846003,78721.35528677033
VSL102328,21.1340481780487,2733.7325103202775,603.3695394345408,113360.0268936874
VSL102329,6.277677071423351,1362.5547450455329,1268.2654108204883,175419.78321382325
VSL102330,18.48760251658338,3842.4587086709057,1124.2961346917457,191570.6784539946
VSL102331,1.1101249530878903,4191.751287899797,1441.6745393257722,44129.028428437705
VSL102332,9.469303559520979,1298.5359673137355,1303.4502130899016,82527.35380704326
VSL102333,7.12987258839661,1007.6618849159518,900.8508742596085,162007.65415688948
VSL102334,34.47627649053384,2577.6808157167766,1211.4750425744337,105925.56071863337
VSL102335,1.3312298250954626,4443.991790326769,375.38513963320685,136417.9696996572
VSL102336,28.813089134759522,4161.628903816786,975.0600347415533,71021.865134611
VSL102337,12.887921175639242,1567.9967590774274,1311.6611214205973,56257.17180855612
VSL102338,2.916321322310619,4041.054046863351,358.7779906317726,176328.58566370478
VSL102339,34.43775727001912,4650.958471868481,1293.0848650351925,111726.45784207452
VSL102340,7.937685793662611,1852.7788249829177,200.00968054423825,177756.75717746266
VSL102341,23.452564082740075,3376.942628921009,242.1357795536956,99532.03588534516
VSL102342,5.262441652268105,4074.552242584515,1123.3760008195084,39545.005263623745
VSL102343,39.07460862924236,817.3549894723127,1390.2633367388023,34285.51845239287
VSL102344,21.507881520958207,1415.0598130058127,889.3797937278,186077.0689293362
VSL102345,7.174707850640781,1066.861850864728,1412.6507001606344,63309.89269296325
VSL102346,45.71324760060635,4985.3469070190795,257.462153030453,54463.159452550615
VSL102347,2.642637229025386,4188.76009282489,257.45303180569,103248.06369631106
VSL102348,26.152476694508653,2583.5358665232916,436.76373686901854,16376.26362569363
VSL102349,33.827294669177284,4184.734092600949,759.0414196491815,180802.03993264152
VSL102350,26.954437257115828,4134.511211445342,1045.5505145808463,15356.674628545838
VSL102351,23.939445541841117,1482.5128732144753,546.7524287088311,154064.26310635245
VSL102352,13.363090364664437,3400.269952221954,858.0615519829947,29992.6275429154
VSL102353,13.90982556940285,4320.398427709324,949.0953235136483,186240.2072694065
VSL102354,15.830685585230839,1272.632367155067,558.4633979225189,130052.98722821126
VSL102355,30.40517106684156,933.9999963849011,668.4461874967845,198270.48495813488
VSL102356,41.752459658412754,950.7300839211435,952.0020467527613,131810.0662793052
VSL102357,33.59858244077705,3471.9947233959206,318.2672473661877,135264.9204371313
VSL102358,0.7488890004123014,3780.363191396083,1391.9133399921172,134819.63675869707
VSL102359,8.174999163984097,2269.6898862224944,1164.7261859824166,133180.71800695328
VSL102360,33.55881915040039,2781.1545364201693,700.2287883239171,127587.09129566845
VSL102361,36.20571231302282,4423.086453389227,298.1158786739436,111549.42596860346
VSL102362,42.05712573886461,2437.3994318857435,883.1031206077943,199248.9598186792
VSL102363,1.1405037913200182,1218.0963501715355,1356.5825628330713,55201.65100374038
VSL102364,42.31173569604018,3962.6862164435342,553.7661365582019,151419.0287841368
VSL102365,24.010676593584108,4631.571456465786,310.53430820126886,59923.23314401018
VSL102366,32.185075750714795,1078.908525932756,605.7516122552704,61382.5888446626
VSL102367,36.36815425397813,4680.613641974234,336.73506720852185,9908.62303563504
VSL102368,27.272353862341607,1273.120450686773,475.26955898752385,66747.82658635118
VSL102369,46.298391679530766,3654.435542953187,210.80345060446905,10284.995141507456
VSL102370,36.42721198532104,3537.7727145776194,1037.1683376121568,121196.15805281154
VSL102371,18.30006126842096,4403.016219027493,689.3760503317048,194571.47255424553
VSL102372,3.3217910673277693,2404.5368442628223,1243.235880591394,133056.66439290973
VSL102373,21.333104339262412,1140.7030574486978,641.4627429019472,135615.0787697754
VSL102374,7.132524882402953,2243.8450321865002,1278.1895243845076,174857.60064038663
VSL102375,40.68093810451063,2632.3355628263694,1365.543739588314,159742.01170009063
VSL102376,3.793572848321631,1518.7979437158772,792.9272587625755,8179.904234028114
VSL102377,19.519094796022507,3506.6816357174234,983.014426779241,80609.28515269255
VSL102378,39.37889334097983,3903.033066631238,513.6880874044314,63384.523069982584
VSL102379,36.23445002060108,4343.389349449393,1214.2012581208253,67377.24821592847
VSL102380,17.087607734700594,2832.4523072008515,1449.3184831153278,125679.27507120762
VSL102381,4.430271598998139,3017.0443225341155,294.21780094543703,80028.77592700561
VSL102382,15.244779134746832,3918.6896279409643,616.3438639516135,114223.56028679712
VSL102383,9.26293580036367,2047.1694154323768,995.6355173979243,8930.31259465325
VSL102384,25.973905325847213,3781.26201972224,840.0465741593312,114713.84918660882
VSL102385,16.866085595242524,2922.2149389385777,665.2306490962587,155029.1966505275
VSL102386,42.551102200119246,2518.281827450522,1161.8310463081748,58495.46654980363
VSL102387,5.616772781496522,4636.669615375202,1095.9324024325847,170631.7378861151
VSL102388,29.268915780543054,4399.410473695913,286.3337034994762,65162.135806342114
VSL102389,37.151785427086935,2237.5046648383736,1129.3996503621916,20495.611062999786
VSL102390,34.201866027732585,2682.5708360320978,927.3684585197639,82752.1492094729
VSL102391,16.845201282069898,4112.304017286198,371.88658776229215,179592.50832992114
VSL102392,9.916903584046993,4372.216618894268,1459.139452069294,143402.08718779476
VSL102393,6.654115273205946,1376.8616600463324,1332.3591336403078,83592.36528406283
VSL102394,27.896387229753977,2505.798842796461,871.9461887700531,188793.1164989651
VSL102395,18.779872315465063,3366.5242259352835,324.41368446432153,35264.546042438524
VSL102396,41.27823790216619,3072.6158951233433,937.5405819074987,49511.2329516123
VSL102397,12.439832179210308,3662.7820848649644,1271.826213474791,9835.419587460345
VSL102398,39.453515070507436,4359.411450297035,369.09976507977217,88267.71062483771
VSL102399,42.019489734294524,4894.962786812295,1432.944869709222,110606.95902784119
VSL102400,4.62146160045792,1113.0768625995174,783.6398735165483,78343.63767558736
VSL102401,26.134236394474023,1740.8607119911392,1373.9653521842479,18454.568660185018
VSL102402,44.82867376790498,3689.7118133312174,309.0715982557805,98482.33582669872
VSL102403,32.98522997314004,4428.826811955125,1460.4735639650874,111827.79039612478
VSL102404,1.7940372852443236,2592.7080450526873,903.7619961498604,66518.23100332858
VSL102405,32.60474222380971,3421.6369792713617,309.5952054323602,33444.34659099845
VSL102406,10.03328655642745,1768.6857312733155,1366.3670474041096,131888.07579720602
VSL102407,42.506240347701706,4706.216543598923,989.1668534603426,36847.13052674866
VSL102408,45.74412745585811,1113.614613707769,688.5273020531522,136738.97358520693
VSL102409,4.103922095036683,1037.8197314732222,1337.3839998151675,37467.79303119931
VSL102410,5.3233627356212665,3811.170984957754,1004.7974263349756,109581.7533128965
VSL102411,14.823245091571541,1812.2955859270048,304.4941082681212,105786.8155028647
VSL102412,7.1506180336069995,4109.327535233508,726.3538795619878,154391.72748781313
VSL102413,22.495036646717566,3263.871318353401,275.843127733443,170845.05088604553
VSL102414,23.210681690119607,3124.3154436086497,1113.4804019922603,27611.462904326178
VSL102415,44.634400242563736,1033.0151606186523,1194.2093900385516,74806.19344775546
VSL102416,17.309676964720545,4615.44260744192,1433.5007686712283,89707.04725692396
VSL102417,32.08688928335988,1518.901915397426,1126.8883288193747,125754.36442675209
VSL102418,25.965892223082655,2939.481600514832,1350.0404669365907,76729.44186516645
VSL102419,7.164140105805847,2183.14361909263,1087.9914046116367,33024.42998752249
VSL102420,41.87486855903209,4344.581623686503,729.7667106192786,131408.4823934515
VSL102421,26.715594614641418,4230.234137434799,612.6661876444016,17055.79076613515
VSL102422,32.47028944337108,1127.0962015065213,797.0250794133841,77914.8508170644
VSL102423,6.5306605430850695,4778.413328107302,1423.1483675655902,148232.07086889708
VSL102424,27.230461959208093,1594.6153697068976,1420.7287786259747,110994.15850560757
VSL102425,29.260505012673477,2424.8648168870614,1261.7791546351264,189267.4882076941
VSL102426,13.740954792098712,1722.8371253806495,452.77932579735426,166921.24999288205
